adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/qKF9GwtJbi2rob8kZBmGcQGAaMo.jpg,"[27, 9648, 14]",11596,en,New Nightmare,A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?,5.9492,/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg,1994-10-13,New Nightmare,False,6.5,1507
False,/sS6dFQTQmgNwZiVY26V32vY4fOO.jpg,"[28, 80, 53]",6,en,Judgment Night,"Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.",3.837,/3rvvpS9YPM5HB2f4HYiNiJVtdam.jpg,1993-10-15,Judgment Night,False,6.46,363
False,/esGtYJE3uoRuwA7o4ST2kGDhmeO.jpg,"[10749, 18]",763148,en,Time Is Up,"Vivien, an accomplished student with a passion for physics, and Roy, a troubled young man, are involved in an accident that forces them to reclaim their lives one minute at the time.",1.3838,/dxWHyMY4HoXH8LiEhYlga2OtK5B.jpg,2021-09-09,Time Is Up,False,6.459,703
False,/ugnGe88pG04SViHpbXbqenzKkOt.jpg,"[35, 10749, 80]",333385,en,Mr. Right,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",2.1896,/aSx5YUCLcSUAR4nt93aeIpZYHF6.jpg,2016-02-29,Mr. Right,False,6.455,1393
False,/h7nLB8ngOgYx0yDQqdeRoSYh7ll.jpg,"[80, 35]",159121,fr,Paulette,"Paulette lives alone in a housing project in the Paris suburbs. With her meager pension, she can no longer make ends meet.",2.4639,/vrOmk9UVy5MW1fMpwVAMMlmCdWk.jpg,2012-10-04,Paulette,False,6.459,403
False,/dxAeLMQC7M4Xp0dxrkL3rPq4vpf.jpg,"[18, 35, 10749]",57825,en,Bride & Prejudice,Mrs. Bakshi is eager to find suitors for her four unmarried daughters when a family friend introduces them to handsome American Will Darcy. A Bollywood-style modern adaptation of Jane Austen's classic novel.,2.4695,/yqqo00GZqyG0dijKCqBbdQLUvht.jpg,2004-02-11,Bride & Prejudice,False,6.445,394
False,/76GZ6pZvC7mi97E87HlVMpsYO1p.jpg,"[14, 10749, 10751, 35]",14191,en,Aquamarine,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.",3.8872,/g2Hvucs1Q1nir3pyIXuIwo66uFV.jpg,2006-03-03,Aquamarine,False,6.455,1539
False,/lLvTqn3P1MFiCSAWEjSoR3MxRsX.jpg,[35],2617,en,The Great Outdoors,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family.",5.6897,/gRBC5coTBJtIbMH70SwI24nFcei.jpg,1988-06-17,The Great Outdoors,False,6.459,570
False,/3tpNEbRahT8smy7RraaWa0xg9Gv.jpg,"[12, 28, 53]",682,en,The Man with the Golden Gun,"Cool government operative James Bond searches for a stolen invention that can turn the sun's heat into a destructive weapon. He soon crosses paths with the menacing Francisco Scaramanga, a hitman so skilled he has a seven-figure working fee. Bond then joins forces with the swimsuit-clad Mary Goodnight, and together they track Scaramanga to a Thai tropical isle hideout where the killer-for-hire lures the slick spy into a deadly maze for a final duel.",5.7586,/xVkbKwGnBVNQ122GN5bCTMyPbWz.jpg,1974-12-04,The Man with the Golden Gun,False,6.457,2161
False,/psCkHIvTQ9b0w4tx1ALhzVCRiYP.jpg,"[27, 35, 10749]",1302916,en,Heart Eyes,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",9.0334,/ebqttF1Vjgde6uSFBEw9mta7Hd3.jpg,2025-02-06,Heart Eyes,False,6.458,358
False,/ncYrkutA6Yd1Gmh8fLyGieWlqLv.jpg,"[28, 35, 878]",59678,en,Attack the Block,A teen gang in a South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,3.9896,/wzCMnA6NDruLzgWeqMcLPDrGAdF.jpg,2011-05-12,Attack the Block,False,6.458,2170
False,/lprN6r3ufTAeCtRf1K1uD9eIska.jpg,"[14, 28, 35, 878]",11333,it,Poliziotto superpiù,"While delivering a parking ticket to a small village in the Florida everglades, Officer Dave Speed finds himself in the middle of a radiation experiment conducted by the American government and NASA, where a detonated nuclear missile gives him a multitude of superpowers.",1.9103,/8kSgFV7nvzLVJhmVkq8n4k2VoC0.jpg,1980-09-18,Super Fuzz,False,6.5,345
False,/gkJkemR5EUFYRrO6YFZFFMKZIru.jpg,"[18, 10752]",225728,en,Macbeth,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.",3.6558,/a5NEpil29Uns1wEYF8k99qVgj1T.jpg,2015-09-22,Macbeth,False,6.454,1488
False,/9tdXnZ2iM2KXrlID0RMSUnrynsA.jpg,[18],157827,en,Louder Than Bombs,"Three years after his wife, acclaimed photographer Isabelle Reed, dies in a car crash, Gene keeps everyday life going with his shy teenage son, Conrad. A planned exhibition of Isabelle’s photographs prompts Gene's older son, Jonah, to return to the house he grew up in - and for the first time in a very long time, the father and the two brothers are living under the same roof.",1.4553,/4tEtGPnolE93wlsj9g1fg9zR3dk.jpg,2015-10-01,Louder Than Bombs,False,6.441,348
False,/jW0qxSKoyeyPnEov9nZZeiybwt.jpg,"[10402, 18, 36]",27586,en,The Runaways,"Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for The Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengali-like influence of impresario Kim Fowley, the band becomes a huge success.",1.8242,/aqO3jz1VaunIloF17e3LvNqIkMl.jpg,2010-03-19,The Runaways,False,6.45,811
False,/30lunazeLIB9bZVoPNOVbCC9Xx4.jpg,"[35, 12, 10751]",5683,en,Pee-wee's Big Adventure,"The eccentric and childish Pee-wee Herman embarks on a big adventure when his beloved bicycle is stolen. Armed with information from a fortune-teller and a relentless obsession with his prized possession, Pee-wee encounters a host of odd characters and bizarre situations as he treks across the country to recover his bike.",2.7369,/414IUXc54mrhX88ZUQiRDLXn01i.jpg,1985-07-26,Pee-wee's Big Adventure,False,6.458,822
False,/5qef4Gl8hJcXvVLE0rsXSgEIbOj.jpg,"[10752, 28, 18]",489245,en,The Kill Team,"When Andrew Briggman — a young soldier in the US Army during the invasion of Afghanistan — witnesses the murderous behavior of fellow soldiers, under the direction of a malevolent Sergeant, he faces a moral dilemma. His increasingly-violent platoon becomes suspicious that someone in their ranks has turned on them, and Andrew begins to fear for his safety. A fictionalized dramatization based on a true story.",2.5547,/wLRZbtrbV51oQuvqNeK6vhb6btV.jpg,2019-10-17,The Kill Team,False,6.5,410
False,/vm8mhrjk5nQ562UQ0KbUzi0yOHr.jpg,"[28, 12, 878]",427641,en,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",7.4961,/MGADip4thVSErP34FAAfzFBTZ5.jpg,2018-04-11,Rampage,False,6.456,7295
False,/bTFeSwh07oX99ofpDI4O2WkiFJ.jpg,"[16, 35, 10751]",295693,en,The Boss Baby,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",4.1491,/unPB1iyEeTBcKiLg8W083rlViFH.jpg,2017-03-23,The Boss Baby,False,6.456,7299
False,/hk9nHD5SuV3iGbYBubgxx9ZC9jf.jpg,"[16, 28, 12, 878, 35]",38594,ja,ドラゴンボール オッス!帰ってきた孫悟空と仲間たち!!,"Following the defeat of Majin Buu, Son Goku and friends travel to Mr. Satan's newly-opened hotel for an all-you-can-eat banquet, when they are paid a visit by Vegeta's younger brother Tarble. They are informed by Tarble that the terrible brother duo of Abo and Cado have terrorized his planet and are on their way to Earth.",5.1585,/f0tBLECAYhOmzJmQmpfoFH8Syyp.jpg,2008-09-21,Dragon Ball: Yo! Son Goku and His Friends Return!!,False,6.5,575
False,/gvHpANpTxPv7RR1JyFLuYO4jcXx.jpg,"[35, 10749]",24548,en,Just One of the Guys,"When Terry Griffith loses her high school's writing competition, she's convinced that it's because she's a girl. So Terry decides to change high schools and pose as a boy to prove her point. Her brother, Buddy, helps her pass as a guy so well that she is soon making friends with the boys at school, including the attractive Rick, who becomes her new best friend. But her gender-swapping makes things difficult when she falls in love with him.",4.2451,/7ffvsRv8ueYYK0H3zocmNRPd8yN.jpg,1985-04-26,Just One of the Guys,False,6.439,322
False,/q86f264W90GIUeg1Ovf4T1PIBA.jpg,"[35, 80, 53, 18]",11229,en,Freeway,"Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",3.8328,/m0pAARUq3foDWFsrUmlYDHtNPE9.jpg,1996-08-23,Freeway,False,6.456,401
False,/2cOlrUFv3R9jpHlbDOPctM1xQK7.jpg,"[28, 35, 80, 53]",9843,en,Big Nothing,"A frustrated, unemployed teacher joins forces with a scammer and his girlfriend in a blackmailing scheme.",3.0357,/nBqD9k5UECzHRwuc0Gt9SgkI1YN.jpg,2006-12-01,Big Nothing,False,6.456,451
False,/vQNknPEVSAui6IL6eUlDBPfUzcW.jpg,"[53, 18]",884,en,Crash,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims, and he begins to use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",5.8112,/gpai5oUFyFGLHOCsYTvVMqlbY7A.jpg,1996-07-17,Crash,False,6.456,1249
False,/n09N2izas4LjZ3wlGK35XYV6PD9.jpg,"[35, 9648, 878]",1052280,en,It's What's Inside,A pre-wedding reunion descends into a psychological nightmare for a group of college friends when a surprise guest arrives with a mysterious suitcase.,5.9985,/32Lfs4nbLehgbXI8VTeYg5jgIQt.jpg,2024-01-19,It's What's Inside,False,6.453,688
False,/czVIuIXqDPgCBHI3vLYQcRtzAo7.jpg,"[80, 35, 9648, 18]",977506,fr,Mon crime,"In 1930s Paris, Madeleine, a pretty, young, penniless, and talentless actress, is accused of murdering a famous producer. Helped by her best friend, Pauline, a young, unemployed lawyer, she is acquitted on the grounds of self-defense. A new life of fame and success begins, until the truth comes out.",4.5923,/hcvhE2JWsidOxHL7yXk3MXs4vyt.jpg,2023-02-24,The Crime Is Mine,False,6.455,421
False,/Aq5Zhj9iaTF6BEKNk05dlUxeHKa.jpg,"[10752, 18]",581859,en,Da 5 Bloods,Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.,3.0022,/yx4cp1ljJMDSFeEex0Zjv45b55E.jpg,2020-06-12,Da 5 Bloods,False,6.455,1125
False,/lF41LYBSLVpZ61rZci471pqi6UW.jpg,[18],376866,en,Jackie,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",2.4934,/nF9N33PfhizMEzbfxHoxXBo2vx9.jpg,2016-12-02,Jackie,False,6.455,2373
False,/yxpWmblcrFeX0uLvDbLJYBJqYvy.jpg,"[35, 10749]",16899,en,Easy Virtue,"A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",2.6896,/k9bGewoi6SWPTFQfUbn6ve06TY9.jpg,2008-11-07,Easy Virtue,False,6.455,432
False,/59vrJSluVcM4bs9nnGMYnXX569o.jpg,"[53, 18, 9648]",9315,en,Flightplan,"Flying at 40,000 feet in a state-of-the art aircraft that she helped design, Kyle Pratt's 6-year-old daughter Julia vanishes without a trace. Or did she? No one on the plane believes Julia was ever onboard. And now Kyle, desperate and alone, can only count on her own wits to unravel the mystery and save her daughter.",7.2637,/oNjZFzbe7PfF3TxztNHDkinOPyB.jpg,2005-09-22,Flightplan,False,6.455,2813
False,/wVxlmhk4OS2eCr0wTQcM4zJ20ml.jpg,"[35, 18, 10749]",906221,en,Magic Mike's Last Dance,"Mike Lane takes to the stage again after a lengthy hiatus, following a business deal that went bust, leaving him broke and taking bartender gigs in Florida. For what he hopes will be one last hurrah, Mike heads to London with a wealthy socialite who lures him with an offer he can’t refuse… and an agenda all her own. With everything on the line, once Mike discovers what she truly has in mind, will he—and the roster of hot new dancers he’ll have to whip into shape—be able to pull it off?",3.541,/9a9pyJZRhUWUSBT8BQqWihtqbI8.jpg,2023-02-09,Magic Mike's Last Dance,False,6.454,558
False,/lW6mVGxqDjVaqcVJJbRnrXe8vsq.jpg,[35],84355,en,Your Sister's Sister,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days.",1.7235,/yEyoOzOEUBMSofsTticDWBOOsv7.jpg,2011-09-11,Your Sister's Sister,False,6.454,349
False,/3tvwsRSIDgwJuaGdh67XZ942UMy.jpg,"[27, 53]",16871,en,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",10.0761,/fdyejM5Zd6dsa0YyWa02ZAKwQzK.jpg,2009-05-27,Drag Me to Hell,False,6.454,3894
False,/yGsKygpcJl7WXn2UfGFoi1Mdrze.jpg,[27],14254,en,The Uninvited,"Anna returns home after spending time in a psychiatric facility following her mother's tragic death and discovers that her mother's former nurse, Rachel, has moved into their house and become engaged to her father. Soon after she learns this shocking news, Anna is visited by her mother's ghost, who warns her that Rachel has evil intentions.",2.6123,/1xQlzKUDLuCe3SUGIGL6K1PtldH.jpg,2009-01-30,The Uninvited,False,6.454,1554
False,/dIFmlaFdfsxngMoepdPpwCI3KFo.jpg,"[18, 27]",639798,es,Malasaña 32,"Malasaña neighborhood, Madrid, Spain, 1976. While political turmoil ravages the streets all over the country, the Olmedo family arrives in the big city and settles into their new apartment. They soon discover that they are not the only ones roaming its corridors.",2.659,/neCS8vPAtsj9cJDGNaEH76ImSd7.jpg,2020-01-17,32 Malasana Street,False,6.453,674
False,/p0pqnu9URsFzYwo55QbS3bfAamU.jpg,"[35, 18, 10749]",339397,en,Café Society,"The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant café society that defined the spirit of the age.",3.2064,/q9fohCRpQ7m8OTyi82fxa3B86te.jpg,2016-05-11,Café Society,False,6.453,2745
False,/llGQkYQxnwATVKRYvPTaGMCgQPd.jpg,"[18, 35]",243684,en,"Men, Women & Children","Follows the story of a group of high school teenagers and their parents as they attempt to navigate the many ways the internet has changed their relationships, their communication, their self-image, and their love lives.",3.1958,/dzFHIxCcvq2CZVFCsgz7n1z5oIM.jpg,2014-10-17,"Men, Women & Children",False,6.454,938
False,/xarA1q7NcqPVXD2gOKslUeynqRD.jpg,"[878, 18]",991,en,The Man Who Fell to Earth,"Thomas Jerome Newton is an alien who has come to Earth in search of water to save his home planet. Aided by lawyer Oliver Farnsworth, Thomas uses his knowledge of advanced technology to create profitable inventions. While developing a method to transport water, Thomas meets Mary-Lou, a quiet hotel clerk, and begins to fall in love with her. Just as he is ready to leave Earth, Thomas is intercepted by the U.S. government, and his entire plan is threatened.",3.4101,/gwmPVphE5DMFFGXGMhfEFyxOOYj.jpg,1976-03-18,The Man Who Fell to Earth,False,6.454,563
False,/4rLaMBcCJ1pMq72vCulBMPsbAyh.jpg,"[27, 14, 35]",1153714,en,Death of a Unicorn,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties.",14.9662,/xWlF2i51zUq7BUq4iJte1g9NyIM.jpg,2025-03-27,Death of a Unicorn,False,6.5,573
False,/mkxGpqh4yOYqtENv01IrDcesFRf.jpg,"[28, 35]",993710,en,Back in Action,"Fifteen years after vanishing from the CIA to start a family, elite spies Matt and Emily jump back into the world of espionage when their cover is blown.",9.3654,/3L3l6LsiLGHkTG4RFB2aBA6BttB.jpg,2025-01-15,Back in Action,False,6.452,1364
False,/2r0O6rOOSfsZ3bIpWTOt0Xabxkf.jpg,"[10749, 35]",810873,en,Single All the Way,"Desperate to avoid his family’s judgment about his perpetual single status, Peter convinces his best friend Nick to join him for the holidays and pretend that they’re now in a relationship. But when Peter’s mother sets him up on a blind date with her handsome trainer James, the plan goes awry.",4.4785,/bfZPNzAwUQZ6FZQi1d136KLr3wl.jpg,2021-12-02,Single All the Way,False,6.452,407
False,/pqCfTRzYzojsyHvKtS6mHfC7Wc7.jpg,[18],615952,en,Armageddon Time,"In 1980, Queens, New York, a young Jewish boy befriends a rebellious African-American classmate to the disapproval of his privileged family and begins to reckon with growing up in a world of inequality and prejudice.",4.1391,/wMK717aDWhboXOiVbZ9sLBqLmKh.jpg,2022-10-28,Armageddon Time,False,6.452,473
False,/3tt3tp81aGboViMplQItugAI2RO.jpg,"[10749, 35]",553608,pt,Cinderela Pop,"Cintia is modern princess, she's connected, decided and loves music. This ""pop"" princess used to live with their parents in a huge castle with a nice view to the city. Every night she looked through the window and watch the view dreaming with a prince she didn't met yet. But one day her castle crumbles with everything around her, after her parents divorce she went to live with her aunt and stops believing in love.  What she didn't knew was that there was a charming prince in her history, that wanted to break the ice around our modern day cinderella.",4.17,/rhEMGSlmtfvUYdGuE3M1dB0SmOA.jpg,2019-02-28,DJ Cinderella,False,6.452,345
False,/o5vEn254g1FAYNfCTVrhodIj1SM.jpg,[35],15261,en,Bring It On: In It to Win It,Fourth 'Bring It On' movie is set at a cheerleader camp in Florida with a 'West Side Story' musical feel has the female captain of the West Side Sharks meeting and romancing a male member of the East Coast Jets amid their different team rivalries.,0.1563,/hMRjQuTZQ8bZNrwqkKhBgbh8MkF.jpg,2007-10-29,Bring It On: In It to Win It,False,6.5,528
False,/4lNbhZcnrjG079TUkG1mIi2wen0.jpg,"[12, 35, 10751]",11008,en,Major Payne,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",4.5387,/kWHx5eq7PELkF3If7LrrhuBskRG.jpg,1995-03-24,Major Payne,False,6.452,843
False,/hkRvqzBR1lzUxUFCXxQGN0dbzwS.jpg,"[28, 18]",1825,en,Over the Top,"Lincoln Hawk a hard-luck big-rig trucker takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship. Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.",7.0691,/a926UPf4EYbHfjdzf012M5YHiQ5.jpg,1987-02-13,Over the Top,False,6.452,1775
False,/zRQITMLvVi8z2Xz12Bi6wvbZE82.jpg,"[35, 28, 14]",594767,en,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",9.4701,/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,2023-03-15,Shazam! Fury of the Gods,False,6.449,3457
False,/nRG8pFaqrXwX0f4RE3HQoZ69HI9.jpg,[35],329263,de,Fack ju Göhte 2,A rowdy teacher accompanies a class trip to Thailand to recover some diamonds accidentally sent there and restore the school's reputation.,1.8561,/wbpmtx3XUZIwHA8sVqWpHyTIV0V.jpg,2015-09-10,Suck Me Shakespeer 2,False,6.446,984
False,/4Z4vpAoGoPQpc25Fd77Itu3jIBo.jpg,"[80, 18, 53]",38542,en,The Disappearance of Alice Creed,A rich man's daughter is held captive in an abandoned apartment by two former convicts who abducted her and hold her ransom in exchange for her father's money.,4.3522,/iJT7eXt09OffD4WBOvV7eGgL3Lt.jpg,2009-09-12,The Disappearance of Alice Creed,False,6.442,567
False,/3b973tk8kA9tiY85ppxPxpXIrP3.jpg,"[878, 28]",10529,en,Outlander,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",5.6361,/nCZzrFonDkWfYkfxzsPByBY4Lvk.jpg,2008-04-24,Outlander,False,6.452,1332
False,/p7hhwxJmcgbja9Cj3DWPTvKqUrS.jpg,"[27, 53, 18]",529962,en,The Perfection,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.",5.1849,/tPDe68PDsgIGMs6wdJLtcwVVxA7.jpg,2018-09-20,The Perfection,False,6.447,1404
False,/nj15gARebe1AFDb6rRqqllNfNlr.jpg,"[10752, 18, 10749]",433502,en,The Aftermath,"In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them.",7.3701,/ofUC6lsZ8it9yEfrJJx50ihURRu.jpg,2019-03-01,The Aftermath,False,6.444,700
False,/vrFI0I3M8ROZduj9XbFDoQKZyao.jpg,"[27, 53]",9792,en,The Hills Have Eyes,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",12.6871,/2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg,2006-03-10,The Hills Have Eyes,False,6.4,3201
False,/rCQp2lOfGeiUnXxRk3B3FEq59rC.jpg,"[18, 53]",575446,es,Nuevo orden,"In the near future, a popular uprising in Mexico City interrupts a wedding held at the home of a wealthy family. After the riots have been quashed, they discover the bride has gone missing and plea with the military to help locate her.",4.4986,/v6NodCMzqilx0Xw541P65WFnDfE.jpg,2020-10-22,New Order,False,6.437,355
False,/ptgoTztfxbz0qFo129FwyisORRs.jpg,"[35, 14, 12]",334298,zh,捉妖记,Young monster kids try to make peace between the world of humans and the world of the monsters.,3.795,/csMASFudtPSyVEFl4qq2Sm5lflM.jpg,2015-07-16,Monster Hunt,False,6.449,351
False,/93ZSd7uYaJAGqQGutR3v3eynMbl.jpg,"[28, 80, 53]",325173,en,Close Range,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",2.1833,/1mB2uLg9qDzLX6BpJReAFAPyAtv.jpg,2015-11-19,Close Range,False,6.431,312
False,/vWriOBVlgW0XWdgbOiijhyLW7B8.jpg,"[16, 10751, 35]",109451,en,Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",7.8057,/ss5NcK2NWFg2YcKKYXLrk8q1myS.jpg,2013-09-26,Cloudy with a Chance of Meatballs 2,False,6.4,3365
False,/xMjAkXpCb55FTAV7By31p3TQMxb.jpg,[27],14001,en,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",6.6855,/rvcUVdATIHKZt7BSSttUkKbeBXN.jpg,2007-03-16,Dead Silence,False,6.448,2363
False,/jF94vmzKJIL9M60TiRqHuHIEesH.jpg,"[18, 28, 53]",11128,en,Ladder 49,"Under the watchful eye of his mentor, Captain Mike Kennedy, probationary firefighter Jack Morrison matures into a seasoned veteran at a Baltimore fire station. However, Jack has reached a crossroads  as the sacrifices he's made have put him in harm's way innumerable times and significantly impacted his relationship with his wife and kids.",4.181,/aJWQNUUHVcI7kvlVdUzPS9J8XHt.jpg,2004-10-01,Ladder 49,False,6.444,817
False,/lvozXln5h8mNqKeL2Uev0N0Y59B.jpg,"[12, 28, 35, 53]",10159,en,The Rundown,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",5.4068,/8FqMdfqDOGNF90cJof4VERpSGfO.jpg,2003-09-26,The Rundown,False,6.449,2081
False,/rQvjuEw7OWthkbZleA4v1nsOcXN.jpg,"[27, 53]",9666,ja,呪怨2,"When the cast and crew of a paranormal TV reality program decide to shoot in the house of the original Saeki hauntings, a series of strange events unfold at the location.",3.5928,/agI9bflzv44lVsbah2dtdkkUqoW.jpg,2003-08-15,Ju-on: The Grudge 2,False,6.445,361
False,/vcI8kweLIpGv7jb9NWVunOyZ2O7.jpg,[18],9422,en,A Civil Action,"Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds.",3.2929,/2AVF1cjRGOfaB4oteSzxvHiQ3hR.jpg,1998-12-25,A Civil Action,False,6.449,463
False,/9O79JFP9C2DY8eQ653A2gDcrwkx.jpg,"[10749, 10402, 35, 14]",606117,en,A Cinderella Story: Christmas Wish,"Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.",2.7778,/ozBX0u5caaJFli9AssqJmARb5R.jpg,2019-10-15,A Cinderella Story: Christmas Wish,False,6.448,715
False,/7y9lSMcr3QbChUhSIiJ01WV2aPc.jpg,"[18, 10749]",292431,fr,Love,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with the unstable Electra. Unaware of the seismic effect it will have on their relationship, they invite their pretty neighbor into their bed.",4.0995,/dX6Lt1CtnqI6Ai4vL2fj61CFbeD.jpg,2015-07-15,Love,False,6.448,2588
False,/caoP6DeznLooMdNrXcaqOGDwHew.jpg,[35],33365,it,Notte prima degli esami,"Rome, 1989. On his last day of high school, Luca gets in trouble when he takes it all out on hated literature teacher Martinelli, only to discover he's going to be heading the examination board for his finals. During a summer of fruitless study, he falls in love with a girl he met once at a party, unaware that she's Martinelli's daughter. The latter, strangely enough, has just offered Luca to prepare with him...",3.2343,/d7IhjqqCQSQchXjoYGdFFZOhxvK.jpg,2006-02-17,The Night Before the Exams,False,6.448,1060
